Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2014,Brotherhood of Blades,13.681,101,AVERAGE,Romance
2014,Brotherhood of Blades,13.681,101,AVERAGE,Action
2014,Brotherhood of Blades,13.681,101,AVERAGE,Drama
1968,The Odd Couple,13.679,408,POPULAR,Comedy
1971,Vanishing Point,13.678,329,POPULAR,Action
1971,Vanishing Point,13.678,329,POPULAR,Drama
2007,Southland Tales,13.676,407,NOT_POPULAR,Comedy
2007,Southland Tales,13.676,407,NOT_POPULAR,Science Fiction
2007,Southland Tales,13.676,407,NOT_POPULAR,Drama
2007,Southland Tales,13.676,407,NOT_POPULAR,Mystery
2007,Southland Tales,13.676,407,NOT_POPULAR,Thriller
2010,Smokin' Aces 2: Assassins' Ball,13.673,208,NOT_POPULAR,Action
2010,Smokin' Aces 2: Assassins' Ball,13.673,208,NOT_POPULAR,Comedy
2018,My Best Friend,13.672,169,AVERAGE,Drama
2006,Population 436,13.672,203,NOT_POPULAR,Horror
2006,Population 436,13.672,203,NOT_POPULAR,Thriller
1984,"Ronia, The Robber's Daughter",13.672,133,AVERAGE,Adventure
1984,"Ronia, The Robber's Daughter",13.672,133,AVERAGE,Drama
1984,"Ronia, The Robber's Daughter",13.672,133,AVERAGE,Fantasy
1984,"Ronia, The Robber's Daughter",13.672,133,AVERAGE,Family
2013,One Piece Episode of Merry: The Tale of One More Friend,13.671,40,POPULAR,Action
2013,One Piece Episode of Merry: The Tale of One More Friend,13.671,40,POPULAR,Animation
2013,One Piece Episode of Merry: The Tale of One More Friend,13.671,40,POPULAR,Adventure
2013,One Piece Episode of Merry: The Tale of One More Friend,13.671,40,POPULAR,Comedy
2013,One Piece Episode of Merry: The Tale of One More Friend,13.671,40,POPULAR,Drama
2013,One Piece Episode of Merry: The Tale of One More Friend,13.671,40,POPULAR,Family
2013,One Piece Episode of Merry: The Tale of One More Friend,13.671,40,POPULAR,Fantasy
2004,Sideways,13.67,1248,AVERAGE,Comedy
2004,Sideways,13.67,1248,AVERAGE,Drama
2004,Sideways,13.67,1248,AVERAGE,Romance
1994,Legend of the Red Dragon,13.669,91,AVERAGE,Action
1994,Legend of the Red Dragon,13.669,91,AVERAGE,Comedy
1994,Legend of the Red Dragon,13.669,91,AVERAGE,Adventure
2007,Death Sentence,13.669,831,AVERAGE,Action
2007,Death Sentence,13.669,831,AVERAGE,Crime
2007,Death Sentence,13.669,831,AVERAGE,Drama
2007,Death Sentence,13.669,831,AVERAGE,Thriller
2010,Get Him to the Greek,13.668,1402,NOT_POPULAR,Comedy
2010,Get Him to the Greek,13.668,1402,NOT_POPULAR,Adventure
2010,Get Him to the Greek,13.668,1402,NOT_POPULAR,Music
1994,My Father the Hero,13.667,156,NOT_POPULAR,Comedy
1994,My Father the Hero,13.667,156,NOT_POPULAR,Family
1994,My Father the Hero,13.667,156,NOT_POPULAR,Romance
1943,Frankenstein Meets the Wolf Man,13.665,134,BELOW_AVERAGE,Horror
2006,All the Boys Love Mandy Lane,13.664,500,NOT_POPULAR,Horror
2006,All the Boys Love Mandy Lane,13.664,500,NOT_POPULAR,Mystery
2006,All the Boys Love Mandy Lane,13.664,500,NOT_POPULAR,Thriller
2015,Cop Car,13.66,669,NOT_POPULAR,Thriller
1980,Moscow Does Not Believe in Tears,13.66,171,POPULAR,Drama
1980,Moscow Does Not Believe in Tears,13.66,171,POPULAR,Comedy
1980,Moscow Does Not Believe in Tears,13.66,171,POPULAR,Romance
1985,Once Bitten,13.66,209,NOT_POPULAR,Comedy
1985,Once Bitten,13.66,209,NOT_POPULAR,Horror
1985,Once Bitten,13.66,209,NOT_POPULAR,Romance
1981,Escape to Victory,13.66,682,AVERAGE,Drama
1981,Escape to Victory,13.66,682,AVERAGE,War
2018,How to Be Really Bad,13.659,59,AVERAGE,Comedy
1959,Sube y Baja,13.659,78,POPULAR,Comedy
2020,Wild Mountain Thyme,13.658,96,NOT_POPULAR,Romance
2020,Wild Mountain Thyme,13.658,96,NOT_POPULAR,Drama
2006,Taxidermia,13.658,217,AVERAGE,Drama
2006,Taxidermia,13.658,217,AVERAGE,Horror
2006,Taxidermia,13.658,217,AVERAGE,Comedy
2021,Val,13.657,60,AVERAGE,Documentary
2007,Feast of Love,13.655,186,BELOW_AVERAGE,Romance
2007,Feast of Love,13.655,186,BELOW_AVERAGE,Drama
1997,Live Flesh,13.655,490,AVERAGE,Drama
1997,Live Flesh,13.655,490,AVERAGE,Thriller
1997,Live Flesh,13.655,490,AVERAGE,Romance
2012,Room on the Broom,13.654,64,BELOW_AVERAGE,Family
2012,Room on the Broom,13.654,64,BELOW_AVERAGE,Animation
1997,The Postman,13.654,805,BELOW_AVERAGE,Science Fiction
1997,The Postman,13.654,805,BELOW_AVERAGE,Adventure
1997,The Postman,13.654,805,BELOW_AVERAGE,Action
1997,The Postman,13.654,805,BELOW_AVERAGE,War
2016,My Friend's Mom,13.651,6,NOT_POPULAR,Romance
1989,American Ninja 3: Blood Hunt,13.65,117,NOT_POPULAR,Action
1989,American Ninja 3: Blood Hunt,13.65,117,NOT_POPULAR,Adventure
1989,American Ninja 3: Blood Hunt,13.65,117,NOT_POPULAR,Drama
1976,Futureworld,13.65,217,BELOW_AVERAGE,Action
1976,Futureworld,13.65,217,BELOW_AVERAGE,Adventure
1976,Futureworld,13.65,217,BELOW_AVERAGE,Science Fiction
1976,Futureworld,13.65,217,BELOW_AVERAGE,Thriller
2016,Elvis & Nixon,13.648,327,NOT_POPULAR,Drama
2016,Elvis & Nixon,13.648,327,NOT_POPULAR,Comedy
2016,Elvis & Nixon,13.648,327,NOT_POPULAR,History
1988,The Incredible Hulk Returns,13.647,89,BELOW_AVERAGE,Action
1988,The Incredible Hulk Returns,13.647,89,BELOW_AVERAGE,Drama
1988,The Incredible Hulk Returns,13.647,89,BELOW_AVERAGE,Adventure
1988,The Incredible Hulk Returns,13.647,89,BELOW_AVERAGE,TV Movie
2015,Southbound,13.646,475,BELOW_AVERAGE,Fantasy
2015,Southbound,13.646,475,BELOW_AVERAGE,Thriller
2015,Southbound,13.646,475,BELOW_AVERAGE,Horror
2015,Southbound,13.646,475,BELOW_AVERAGE,Science Fiction
2010,Inside Job,13.646,733,POPULAR,Documentary
2017,Victor Crowley,13.645,178,NOT_POPULAR,Comedy
2017,Victor Crowley,13.645,178,NOT_POPULAR,Horror
2016,King Cobra,13.645,421,NOT_POPULAR,Crime
2016,King Cobra,13.645,421,NOT_POPULAR,Drama
1946,The Big Sleep,13.645,748,POPULAR,Crime
1946,The Big Sleep,13.645,748,POPULAR,Mystery
1946,The Big Sleep,13.645,748,POPULAR,Thriller
2002,Detective Conan: The Phantom of Baker Street,13.643,121,POPULAR,Animation
2002,Detective Conan: The Phantom of Baker Street,13.643,121,POPULAR,Adventure
2002,Detective Conan: The Phantom of Baker Street,13.643,121,POPULAR,Mystery
2018,King of Thieves,13.642,317,NOT_POPULAR,Crime
2018,King of Thieves,13.642,317,NOT_POPULAR,Drama
1994,Twin Sitters,13.64,105,BELOW_AVERAGE,Comedy
1994,Twin Sitters,13.64,105,BELOW_AVERAGE,Family
1994,Twin Sitters,13.64,105,BELOW_AVERAGE,Thriller
1977,Sinbad and the Eye of the Tiger,13.64,130,AVERAGE,Action
1977,Sinbad and the Eye of the Tiger,13.64,130,AVERAGE,Adventure
1977,Sinbad and the Eye of the Tiger,13.64,130,AVERAGE,Family
1977,Sinbad and the Eye of the Tiger,13.64,130,AVERAGE,Fantasy
1977,Sinbad and the Eye of the Tiger,13.64,130,AVERAGE,Science Fiction
1994,Drop Zone,13.639,307,NOT_POPULAR,Action
1994,Drop Zone,13.639,307,NOT_POPULAR,Thriller
2013,Hammer of the Gods,13.638,121,NOT_POPULAR,History
2013,Hammer of the Gods,13.638,121,NOT_POPULAR,Action
2013,Hammer of the Gods,13.638,121,NOT_POPULAR,Adventure
2019,Daniel Isn't Real,13.636,123,BELOW_AVERAGE,Horror
2019,Daniel Isn't Real,13.636,123,BELOW_AVERAGE,Mystery
2012,The Punisher: Dirty Laundry,13.636,282,AVERAGE,Drama
2012,The Punisher: Dirty Laundry,13.636,282,AVERAGE,Action
2012,The Punisher: Dirty Laundry,13.636,282,AVERAGE,Thriller
1969,Pippi Longstocking,13.636,95,AVERAGE,Adventure
1969,Pippi Longstocking,13.636,95,AVERAGE,Family
2016,Assassination Classroom the Movie: 365 Days' Time,13.633,37,AVERAGE,Action
2016,Assassination Classroom the Movie: 365 Days' Time,13.633,37,AVERAGE,Animation
2016,Assassination Classroom the Movie: 365 Days' Time,13.633,37,AVERAGE,Comedy
2016,Guernica,13.632,88,NOT_POPULAR,Drama
2016,Guernica,13.632,88,NOT_POPULAR,War
2016,Guernica,13.632,88,NOT_POPULAR,Romance
2008,Jack Hunter and the Quest for Akhenaten's Tomb,13.631,22,BELOW_AVERAGE,Adventure
2001,Valentine,13.63,409,NOT_POPULAR,Horror
2001,Valentine,13.63,409,NOT_POPULAR,Thriller
2009,Fame,13.629,308,NOT_POPULAR,Music
2009,Fame,13.629,308,NOT_POPULAR,Comedy
2009,Fame,13.629,308,NOT_POPULAR,Drama
2009,Fame,13.629,308,NOT_POPULAR,Romance
2008,Feast II: Sloppy Seconds,13.629,135,NOT_POPULAR,Action
2008,Feast II: Sloppy Seconds,13.629,135,NOT_POPULAR,Comedy
2008,Feast II: Sloppy Seconds,13.629,135,NOT_POPULAR,Horror
2008,Feast II: Sloppy Seconds,13.629,135,NOT_POPULAR,Thriller
1987,"Planes, Trains and Automobiles",13.629,1416,POPULAR,Comedy
2015,Underdog Kids,13.627,13,NOT_POPULAR,Family
2015,Underdog Kids,13.627,13,NOT_POPULAR,Action
1933,Alice in Wonderland,13.627,34,BELOW_AVERAGE,Adventure
1933,Alice in Wonderland,13.627,34,BELOW_AVERAGE,Family
1933,Alice in Wonderland,13.627,34,BELOW_AVERAGE,Fantasy
2001,Baby Boy,13.624,229,AVERAGE,Crime
2001,Baby Boy,13.624,229,AVERAGE,Drama
2001,Baby Boy,13.624,229,AVERAGE,Romance
2001,Baby Boy,13.624,229,AVERAGE,Thriller
1994,The Gods Must Be Funny in China,13.622,9,NOT_POPULAR,Comedy
1987,Can't Buy Me Love,13.621,506,AVERAGE,Drama
1987,Can't Buy Me Love,13.621,506,AVERAGE,Comedy
1987,Can't Buy Me Love,13.621,506,AVERAGE,Romance
2018,Billionaire Boys Club,13.618,342,NOT_POPULAR,Drama
2018,Billionaire Boys Club,13.618,342,NOT_POPULAR,Thriller
2007,Teeth,13.618,547,NOT_POPULAR,Comedy
2007,Teeth,13.618,547,NOT_POPULAR,Horror
2020,The Assistant,13.616,296,BELOW_AVERAGE,Drama
1933,Three Little Pigs,13.615,287,AVERAGE,Music
1933,Three Little Pigs,13.615,287,AVERAGE,Animation
1933,Three Little Pigs,13.615,287,AVERAGE,Comedy
1933,Three Little Pigs,13.615,287,AVERAGE,Family
2010,Kidnapped,13.614,162,BELOW_AVERAGE,Horror
2010,Kidnapped,13.614,162,BELOW_AVERAGE,Thriller
2004,A Dirty Shame,13.614,209,NOT_POPULAR,Comedy
2015,Persona 3 the Movie: #3 Falling Down,13.613,18,AVERAGE,Action
2015,Persona 3 the Movie: #3 Falling Down,13.613,18,AVERAGE,Animation
2015,Persona 3 the Movie: #3 Falling Down,13.613,18,AVERAGE,Fantasy
2013,Rape Zombie: Lust of the Dead 2,13.611,27,NOT_POPULAR,Horror
2013,Rape Zombie: Lust of the Dead 2,13.611,27,NOT_POPULAR,Comedy
2013,Stranger by the Lake,13.609,316,BELOW_AVERAGE,Drama
2013,Stranger by the Lake,13.609,316,BELOW_AVERAGE,Thriller
2012,Cleanskin,13.609,252,NOT_POPULAR,Drama
2012,Cleanskin,13.609,252,NOT_POPULAR,Thriller
2012,Cleanskin,13.609,252,NOT_POPULAR,Crime
2021,Audible,13.607,33,AVERAGE,Documentary
2018,A Rough Draft,13.607,122,NOT_POPULAR,Fantasy
2018,A Rough Draft,13.607,122,NOT_POPULAR,Action
2012,Minecraft: The Story of Mojang,13.606,32,POPULAR,Documentary
2011,Attack the Block,13.604,1640,BELOW_AVERAGE,Action
2011,Attack the Block,13.604,1640,BELOW_AVERAGE,Comedy
2011,Attack the Block,13.604,1640,BELOW_AVERAGE,Science Fiction
1989,Weekend at Bernie's,13.604,758,BELOW_AVERAGE,Comedy
1989,Weekend at Bernie's,13.604,758,BELOW_AVERAGE,Crime
1990,White Palace,13.603,100,BELOW_AVERAGE,Drama
1990,White Palace,13.603,100,BELOW_AVERAGE,Romance
1968,Funny Girl,13.602,299,POPULAR,Comedy
1968,Funny Girl,13.602,299,POPULAR,Drama
1968,Funny Girl,13.602,299,POPULAR,Romance
2009,Lucky Luke,13.601,454,NOT_POPULAR,Comedy
2009,Lucky Luke,13.601,454,NOT_POPULAR,Western
2009,Lucky Luke,13.601,454,NOT_POPULAR,Adventure
2007,I Want You,13.601,305,NOT_POPULAR,Romance
2007,I Want You,13.601,305,NOT_POPULAR,Comedy
2017,Arsenal,13.598,110,NOT_POPULAR,Thriller
2014,See No Evil 2,13.598,234,NOT_POPULAR,Horror
1949,The Heiress,13.598,170,POPULAR,Drama
1949,The Heiress,13.598,170,POPULAR,History
1949,The Heiress,13.598,170,POPULAR,Romance
2020,Enforcement,13.593,88,BELOW_AVERAGE,Action
2020,Enforcement,13.593,88,BELOW_AVERAGE,Crime
2020,Enforcement,13.593,88,BELOW_AVERAGE,Thriller
2020,El encanto,13.593,50,BELOW_AVERAGE,Drama
2010,Lottery Ticket,13.592,136,NOT_POPULAR,Comedy
2002,Half Past Dead,13.592,273,NOT_POPULAR,Crime
2002,Half Past Dead,13.592,273,NOT_POPULAR,Action
2002,Half Past Dead,13.592,273,NOT_POPULAR,Thriller
2013,The ABCs of Death,13.591,440,NOT_POPULAR,Horror
2005,The Great Raid,13.591,263,AVERAGE,Action
2005,The Great Raid,13.591,263,AVERAGE,History
2005,The Great Raid,13.591,263,AVERAGE,War
2022,Chickenhare and the Hamster of Darkness,13.59,5,BELOW_AVERAGE,Adventure
2022,Chickenhare and the Hamster of Darkness,13.59,5,BELOW_AVERAGE,Animation
2022,Chickenhare and the Hamster of Darkness,13.59,5,BELOW_AVERAGE,Comedy
2022,Chickenhare and the Hamster of Darkness,13.59,5,BELOW_AVERAGE,Family
2022,Chickenhare and the Hamster of Darkness,13.59,5,BELOW_AVERAGE,Fantasy
1997,Fireworks,13.59,452,POPULAR,Crime
1997,Fireworks,13.59,452,POPULAR,Drama
2011,iParty with Victorious,13.588,50,POPULAR,TV Movie
2011,iParty with Victorious,13.588,50,POPULAR,Comedy
2011,iParty with Victorious,13.588,50,POPULAR,Family
2011,iParty with Victorious,13.588,50,POPULAR,Music
2019,The Conquest of Siberia,13.588,47,BELOW_AVERAGE,History
2019,The Conquest of Siberia,13.588,47,BELOW_AVERAGE,Action
2019,The Conquest of Siberia,13.588,47,BELOW_AVERAGE,Drama
1999,Herod's Law,13.588,122,POPULAR,Comedy
1999,Herod's Law,13.588,122,POPULAR,Crime
1999,Herod's Law,13.588,122,POPULAR,Drama
2006,The Valet,13.586,429,NOT_POPULAR,Comedy
2006,Glory Road,13.586,559,POPULAR,Drama
2006,Glory Road,13.586,559,POPULAR,History
2009,The Stepfather,13.585,658,NOT_POPULAR,Horror
2009,The Stepfather,13.585,658,NOT_POPULAR,Thriller
2003,Cold Creek Manor,13.585,360,NOT_POPULAR,Mystery
2003,Cold Creek Manor,13.585,360,NOT_POPULAR,Thriller
1994,Double Dragon,13.581,238,NOT_POPULAR,Action
1994,Double Dragon,13.581,238,NOT_POPULAR,Adventure
1994,Double Dragon,13.581,238,NOT_POPULAR,Comedy
2017,The Mimic,13.578,100,AVERAGE,Horror
2017,The Mimic,13.578,100,AVERAGE,Thriller
1989,Lean On Me,13.577,212,POPULAR,Drama
2006,Inland Empire,13.577,813,AVERAGE,Drama
2006,Inland Empire,13.577,813,AVERAGE,Horror
2006,Inland Empire,13.577,813,AVERAGE,Mystery
2006,Inland Empire,13.577,813,AVERAGE,Fantasy
2019,Crown Vic,13.575,122,BELOW_AVERAGE,Crime
2019,Crown Vic,13.575,122,BELOW_AVERAGE,Drama
2018,Dog Days,13.575,226,AVERAGE,Romance
2018,Dog Days,13.575,226,AVERAGE,Comedy
2018,Dog Days,13.575,226,AVERAGE,Drama
2001,The Devil's Backbone,13.574,899,POPULAR,Fantasy
2001,The Devil's Backbone,13.574,899,POPULAR,Drama
2001,The Devil's Backbone,13.574,899,POPULAR,Horror
2001,The Devil's Backbone,13.574,899,POPULAR,Thriller
1990,Buried Alive,13.572,102,AVERAGE,TV Movie
1990,Buried Alive,13.572,102,AVERAGE,Horror
1990,Buried Alive,13.572,102,AVERAGE,Thriller
2000,The Adventures of Rocky & Bullwinkle,13.571,293,NOT_POPULAR,Family
2000,The Adventures of Rocky & Bullwinkle,13.571,293,NOT_POPULAR,Adventure
2000,The Adventures of Rocky & Bullwinkle,13.571,293,NOT_POPULAR,Animation
2000,The Adventures of Rocky & Bullwinkle,13.571,293,NOT_POPULAR,Comedy
2000,The Adventures of Rocky & Bullwinkle,13.571,293,NOT_POPULAR,Fantasy
2010,Poetry,13.567,221,POPULAR,Drama
2008,Extreme Movie,13.566,133,NOT_POPULAR,Comedy
2001,Get Over It,13.566,223,NOT_POPULAR,Comedy
2001,Get Over It,13.566,223,NOT_POPULAR,Romance
2003,Boundin',13.565,418,AVERAGE,Animation
2003,Boundin',13.565,418,AVERAGE,Family
2003,Boundin',13.565,418,AVERAGE,Music
2003,Boundin',13.565,418,AVERAGE,Comedy
1988,Mystic Pizza,13.565,384,BELOW_AVERAGE,Comedy
1988,Mystic Pizza,13.565,384,BELOW_AVERAGE,Drama
1988,Mystic Pizza,13.565,384,BELOW_AVERAGE,Romance
1969,Marquis de Sade: Justine,13.564,31,NOT_POPULAR,Drama
1969,Marquis de Sade: Justine,13.564,31,NOT_POPULAR,Horror
2015,Tales of Halloween,13.563,360,NOT_POPULAR,Horror
2015,Tales of Halloween,13.563,360,NOT_POPULAR,Thriller
2015,Tales of Halloween,13.563,360,NOT_POPULAR,Drama
2009,It's Complicated,13.563,1130,BELOW_AVERAGE,Comedy
2009,It's Complicated,13.563,1130,BELOW_AVERAGE,Romance
2018,Up to You,13.562,4,AVERAGE,Romance
2015,Accidental Love,13.562,273,NOT_POPULAR,Romance
2015,Accidental Love,13.562,273,NOT_POPULAR,Comedy
1968,The Little Bather,13.562,265,AVERAGE,Comedy
2015,A Little Chaos,13.561,566,BELOW_AVERAGE,Drama
2015,A Little Chaos,13.561,566,BELOW_AVERAGE,Romance
2005,The Family Stone,13.559,731,BELOW_AVERAGE,Comedy
2005,The Family Stone,13.559,731,BELOW_AVERAGE,Drama
2005,The Family Stone,13.559,731,BELOW_AVERAGE,Romance
2014,The Rewrite,13.556,477,BELOW_AVERAGE,Romance
2014,The Rewrite,13.556,477,BELOW_AVERAGE,Comedy
2016,"Kiki, Love to Love",13.555,311,BELOW_AVERAGE,Comedy
2016,"Kiki, Love to Love",13.555,311,BELOW_AVERAGE,Romance
2004,The Final Cut,13.555,539,BELOW_AVERAGE,Drama
2004,The Final Cut,13.555,539,BELOW_AVERAGE,Mystery
2004,The Final Cut,13.555,539,BELOW_AVERAGE,Science Fiction
2004,The Final Cut,13.555,539,BELOW_AVERAGE,Thriller
1993,Sommersby,13.55,281,BELOW_AVERAGE,Drama
1993,Sommersby,13.55,281,BELOW_AVERAGE,Thriller
1993,Sommersby,13.55,281,BELOW_AVERAGE,Mystery
1993,Sommersby,13.55,281,BELOW_AVERAGE,Romance
2009,The Soloist,13.549,615,AVERAGE,Drama
2009,The Soloist,13.549,615,AVERAGE,Music
1987,Prince of Darkness,13.549,683,AVERAGE,Horror
2019,Life Like,13.547,161,BELOW_AVERAGE,Thriller
2019,Life Like,13.547,161,BELOW_AVERAGE,Science Fiction
2012,Populaire,13.547,456,AVERAGE,Comedy
2012,Populaire,13.547,456,AVERAGE,Romance
2010,The Tortured,13.547,119,NOT_POPULAR,Horror
2004,Latter Days,13.546,197,AVERAGE,Drama
2004,Latter Days,13.546,197,AVERAGE,Comedy
2004,Latter Days,13.546,197,AVERAGE,Romance
1995,Jade,13.546,177,NOT_POPULAR,Thriller
1995,Jade,13.546,177,NOT_POPULAR,Mystery
2008,Let the Right One In,13.545,2321,POPULAR,Horror
2008,Let the Right One In,13.545,2321,POPULAR,Drama
2004,Blueberry,13.544,174,NOT_POPULAR,Western
1983,Nostalgia,13.544,367,POPULAR,Drama
1983,Nostalgia,13.544,367,POPULAR,Romance
2005,Hustle & Flow,13.542,275,AVERAGE,Music
2005,Hustle & Flow,13.542,275,AVERAGE,Drama
2019,Luce,13.541,184,BELOW_AVERAGE,Thriller
2012,The Players,13.54,579,NOT_POPULAR,Comedy
1964,Seven Days in May,13.537,138,POPULAR,Drama
1964,Seven Days in May,13.537,138,POPULAR,Thriller
1988,Tin Toy,13.536,331,BELOW_AVERAGE,Animation
1988,Tin Toy,13.536,331,BELOW_AVERAGE,Family
1983,Go for It,13.535,380,AVERAGE,Adventure
1983,Go for It,13.535,380,AVERAGE,Action
1983,Go for It,13.535,380,AVERAGE,Comedy
2018,Pooka!,13.534,80,BELOW_AVERAGE,Horror
2018,Pooka!,13.534,80,BELOW_AVERAGE,Thriller
2018,Pooka!,13.534,80,BELOW_AVERAGE,TV Movie
1955,Daddy Long Legs,13.533,66,BELOW_AVERAGE,Drama
1955,Daddy Long Legs,13.533,66,BELOW_AVERAGE,Music
1955,Daddy Long Legs,13.533,66,BELOW_AVERAGE,Romance
2009,Detective Conan: The Raven Chaser,13.532,90,POPULAR,Animation
2009,Detective Conan: The Raven Chaser,13.532,90,POPULAR,Crime
2009,Detective Conan: The Raven Chaser,13.532,90,POPULAR,Mystery
2009,Detective Conan: The Raven Chaser,13.532,90,POPULAR,Thriller
1982,Black Candles,13.532,84,BELOW_AVERAGE,Horror
1992,Tokyo Decadence,13.53,64,NOT_POPULAR,Drama
1998,Celebrity,13.53,354,NOT_POPULAR,Drama
1998,Celebrity,13.53,354,NOT_POPULAR,Comedy
2019,Dark Light,13.529,92,BELOW_AVERAGE,Horror
2019,Dark Light,13.529,92,BELOW_AVERAGE,Science Fiction
2019,Dark Light,13.529,92,BELOW_AVERAGE,Thriller
2009,The Gruffalo,13.529,230,POPULAR,Animation
2009,The Gruffalo,13.529,230,POPULAR,Family
2007,Summer Days with Coo,13.529,85,POPULAR,Animation
2007,Summer Days with Coo,13.529,85,POPULAR,Comedy
2007,Summer Days with Coo,13.529,85,POPULAR,Romance
2015,Kung Fury,13.528,1545,POPULAR,Action
2015,Kung Fury,13.528,1545,POPULAR,Comedy
2015,Kung Fury,13.528,1545,POPULAR,Science Fiction
2015,Kung Fury,13.528,1545,POPULAR,Fantasy
2019,Mosul,13.527,177,AVERAGE,War
2019,Mosul,13.527,177,AVERAGE,Drama
2019,Mosul,13.527,177,AVERAGE,Action
2008,Tombstone of the Fireflies,13.527,14,POPULAR,Drama
2008,Tombstone of the Fireflies,13.527,14,POPULAR,War
2019,On a Magical Night,13.526,201,BELOW_AVERAGE,Comedy
2019,On a Magical Night,13.526,201,BELOW_AVERAGE,Drama
2016,Absolutely Fabulous: The Movie,13.526,199,NOT_POPULAR,Comedy
2016,Maudie,13.526,325,POPULAR,Drama
2016,Maudie,13.526,325,POPULAR,Romance
2018,"God, Sex and Truth",13.525,11,NOT_POPULAR,Romance
2005,Stay,13.524,979,AVERAGE,Mystery
2005,Stay,13.524,979,AVERAGE,Thriller
2005,Stay,13.524,979,AVERAGE,Drama
2008,Krabat,13.524,160,NOT_POPULAR,Action
2008,Krabat,13.524,160,NOT_POPULAR,Fantasy
2008,Krabat,13.524,160,NOT_POPULAR,Horror
1993,Crayon Shin-chan: Action Mask vs. Leotard Devil,13.523,23,AVERAGE,Animation
1990,A Moment of Romance,13.523,25,AVERAGE,Drama
1990,A Moment of Romance,13.523,25,AVERAGE,Romance
1990,A Moment of Romance,13.523,25,AVERAGE,Action
1990,A Moment of Romance,13.523,25,AVERAGE,Crime
1982,The Best Little Whorehouse in Texas,13.523,117,BELOW_AVERAGE,Comedy
2017,Stratton,13.521,174,NOT_POPULAR,Action
2017,Stratton,13.521,174,NOT_POPULAR,Thriller
2009,This Is It,13.521,729,POPULAR,Music
2009,This Is It,13.521,729,POPULAR,Documentary
2007,Katyn,13.52,171,AVERAGE,Drama
2007,Katyn,13.52,171,AVERAGE,History
2007,Katyn,13.52,171,AVERAGE,War
2006,Penny Dreadful,13.515,98,NOT_POPULAR,Horror
2006,Penny Dreadful,13.515,98,NOT_POPULAR,Thriller
2003,Michel Vaillant,13.515,134,NOT_POPULAR,Action
2003,Michel Vaillant,13.515,134,NOT_POPULAR,Drama
1975,The Man Who Would Be King,13.515,447,POPULAR,Adventure
1975,The Man Who Would Be King,13.515,447,POPULAR,Drama
1926,Faust,13.514,242,POPULAR,Drama
1926,Faust,13.514,242,POPULAR,Fantasy
1926,Faust,13.514,242,POPULAR,Horror
2002,Ali G Indahouse,13.514,1059,BELOW_AVERAGE,Comedy
2012,Saints and Soldiers: Airborne Creed,13.512,60,NOT_POPULAR,War
2012,Saints and Soldiers: Airborne Creed,13.512,60,NOT_POPULAR,Drama
2012,Saints and Soldiers: Airborne Creed,13.512,60,NOT_POPULAR,Action
2014,Clouds of Sils Maria,13.511,616,AVERAGE,Drama
1984,Iceman,13.511,90,BELOW_AVERAGE,Science Fiction
2017,The Immortal Life of Henrietta Lacks,13.51,82,AVERAGE,Drama
2017,The Immortal Life of Henrietta Lacks,13.51,82,AVERAGE,TV Movie
2014,School Dance,13.51,113,POPULAR,Comedy
2014,School Dance,13.51,113,POPULAR,Music
2014,School Dance,13.51,113,POPULAR,Drama
2005,Return of the Living Dead: Rave to the Grave,13.51,140,NOT_POPULAR,Horror
2005,Return of the Living Dead: Rave to the Grave,13.51,140,NOT_POPULAR,Comedy
1971,Red Sun,13.51,166,AVERAGE,Western
1993,Romeo Is Bleeding,13.51,120,BELOW_AVERAGE,Crime
2016,Here Alone,13.509,154,NOT_POPULAR,Horror
2016,Here Alone,13.509,154,NOT_POPULAR,Thriller
2016,Here Alone,13.509,154,NOT_POPULAR,Science Fiction
2004,Cutie Honey,13.509,49,BELOW_AVERAGE,Action
1950,Night and the City,13.507,172,POPULAR,Drama
1950,Night and the City,13.507,172,POPULAR,Thriller
1950,Night and the City,13.507,172,POPULAR,Crime
1950,Night and the City,13.507,172,POPULAR,Mystery
2015,Ouija: Summoning (You Will Kill),13.506,20,NOT_POPULAR,Horror
1997,Dil To Pagal Hai,13.506,116,AVERAGE,Drama
1997,Dil To Pagal Hai,13.506,116,AVERAGE,Romance
1997,Dil To Pagal Hai,13.506,116,AVERAGE,Comedy
1992,Housesitter,13.506,331,BELOW_AVERAGE,Comedy
1992,Housesitter,13.506,331,BELOW_AVERAGE,Romance
2019,Jay and Silent Bob Reboot,13.503,343,NOT_POPULAR,Comedy
2017,Under the Tree,13.502,120,AVERAGE,Drama
2017,Under the Tree,13.502,120,AVERAGE,Comedy
2018,Gotti,13.502,486,NOT_POPULAR,Crime
2018,Gotti,13.502,486,NOT_POPULAR,Drama
2018,Gotti,13.502,486,NOT_POPULAR,History
2018,Gotti,13.502,486,NOT_POPULAR,Thriller
2014,Winx Club: The Mystery of the Abyss,13.502,63,AVERAGE,Family
2014,Winx Club: The Mystery of the Abyss,13.502,63,AVERAGE,Fantasy
2014,Winx Club: The Mystery of the Abyss,13.502,63,AVERAGE,Animation
1977,The Island of Dr. Moreau,13.502,106,NOT_POPULAR,Science Fiction
1977,The Island of Dr. Moreau,13.502,106,NOT_POPULAR,Adventure
1977,The Island of Dr. Moreau,13.502,106,NOT_POPULAR,Horror
